ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
35395,Deviate Hatchling,,,,0,12,0,0,29807,0,0,0,1,1,1,1,0,0,0
35396,Darting Hatchling,,,,0,12,0,0,29805,0,0,0,1,1,1,1,0,0,0
35397,Ravasaur Hatchling,,,,0,12,0,0,29810,0,0,0,1,1,1,1,0,0,0
35398,Razormaw Hatchling,,,,0,12,0,0,29808,0,0,0,1,1,1,1,0,0,0
35399,Obsidian Hatchling,,,,0,12,0,0,29809,0,0,0,1,1,1,1,0,0,0
35400,Gundrak Hatchling,,,,0,12,0,0,29803,0,0,0,1,1,1,1,0,0,0
35468,Onyx Panther,,,,0,12,0,0,29819,0,0,0,1,1,1,1,0,0,0
35867,Kalec,,,,1,7,0,0,23459,0,0,0,0,0,0,0,0,0,0
36074,[DND] Swift Horde Wolf,,,,0,1,0,0,29974,0,0,0,1,1,1,1,0,0,0
36482,Tuskarr Kite,,,,0,12,0,0,30157,0,0,0,1,0,0,0,0,0,0
36511,Spectral Tiger Cub,,,,0,12,0,0,30409,0,0,0,1,1,1,1,0,0,0
36607,Onyxian Whelpling,,,,0,12,0,3,30356,0,0,0,1,1,1,1,0,0,0
36774,Silver Covenant Agent,,,,0,7,0,0,30310,30311,0,0,1,1,0,0,34282,34282,0
36871,Core Hound Pup,,,,0,12,0,0,30462,0,0,0,1,1,1,1,0,0,0
36908,Gryphon Hatchling,,,,0,12,0,0,30412,0,0,0,1,0,0,0,0,0,0
36909,Wind Rider Cub,,,,0,12,0,0,30413,0,0,0,1,0,0,0,0,0,0
36910,Zipao Tiger,,,,0,12,0,0,30402,0,0,0,1,1,1,1,0,0,0
36911,Pandaren Monk,,,,0,12,0,0,30414,0,0,0,1,1,1,1,0,0,0
36979,Lil' K.T.,,,,0,12,0,0,30507,0,0,0,1,1,1,1,0,0,0
37011,The Damned,,,,1,6,0,0,31092,0,0,0,1,1,1,1,0,0,0
37865,Perky Pug,,,,0,12,0,0,31174,0,0,0,1,1,1,1,0,0,0
38374,Toxic Wasteling,,,,0,12,0,0,31073,0,0,0,1,1,1,1,0,0,0
38494,Rotting Frost Giant,,,,1,6,0,0,30843,0,0,0,0,0,0,0,0,0,0
38839,Dark Iron Guard,,,,0,7,0,0,7789,7790,7791,7792,1,1,1,1,40452,12995,0
38976,Worgen Dust Bunny,,,,0,10,0,0,29000,11686,0,0,0,1,0,0,0,0,0
39046,Crimson Deathcharger,,,,0,1,0,0,25279,0,0,0,1,1,1,1,0,0,0
39605,Garrosh Hellscream,,Warchief,,1,7,0,0,32904,0,0,0,1,1,1,1,30414,0,0
39622,Spirit of Lo'Gosh,,,,1,10,0,0,23990,0,0,0,0,0,0,0,0,0,0
39627,Spirit of Goldrinn,,,,1,10,0,0,23990,0,0,0,0,0,0,0,0,0,0
40198,Frigid Frostling,,,,0,12,0,0,31722,0,0,0,0,0,0,0,0,0,0
40222,Scout Bat,,,,0,1,0,2,31725,0,0,0,0,0,0,0,0,0,0
40295,Blue Clockwork Rocket Bot,,,,0,12,0,0,22778,0,0,0,1,1,1,1,0,0,0
40585,Spore,,,,0,4,0,0,31954,0,0,0,0,0,0,0,0,0,0
40624,Celestial Dragon,,,,0,12,0,3,31956,0,0,0,1,1,1,1,0,0,0
40703,Lil' XT,,,,0,12,0,0,32031,0,0,0,1,1,1,1,0,0,0
40721,Murkimus the Gladiator,,,,0,12,0,0,28734,0,0,0,1,1,1,1,0,0,0
40955,Goldrinn,,,,1,1,1,0,32208,0,0,0,1,0,0,0,0,0,0
41200,Generic Bunny - PRK,,,,0,10,0,3,22903,11686,0,0,0,1,0,0,0,0,0
42078,Mini Thor,,The Destroyer,,0,12,0,0,32670,0,0,0,1,1,1,1,0,0,0
42129,Moira Thaurissan,,Dark Iron Representative,,1,7,0,0,32680,0,0,0,1,0,0,0,11928,0,0
42131,Falstad Wildhammer,,Wildhammer Clan Representative,,1,7,0,0,32681,0,0,0,1,0,0,0,30445,0,59023
42177,Blue Mini Jouster,,,,0,12,0,3,69048,0,0,0,0,0,0,0,0,0,0
42183,Gold Mini Jouster,,,,0,12,0,3,69047,0,0,0,0,0,0,0,0,0,0
42409,Abyssal Tentacle,,,,0,7,0,0,32890,0,0,0,1,0,0,0,0,0,0
42783,Ironforge Guard,,,,0,7,0,0,3524,3525,3526,3527,1,1,1,1,5286,6254,0
42928,Muradin Bronzebeard,,Bronzebeard Representative,,1,7,0,0,33140,0,0,0,1,0,0,0,49775,49774,0
43717,Brashtide Crewman,,The Brashtide Crew,,0,7,0,0,33489,33490,33491,0,1,1,2,0,54824,0,0
43800,Personal World Destroyer,,,,0,12,0,0,33512,0,0,0,1,0,0,0,0,0,0
43916,De-Weaponized Mechanical Companion,,,,0,12,0,0,33559,0,0,0,0,0,0,0,0,0,0
43981,Jadecrest Basilisk,,,,0,1,130,0,45474,0,0,0,1,0,0,0,0,0,0
44413,Fathom-Stalker Azjentus,,,,1,7,0,0,32242,0,0,0,0,0,0,0,34183,0,0
44939,Crystalwing Stone Drake,,,,0,2,0,0,33320,0,0,0,0,0,0,0,0,0,0
45128,Crawling Claw,,,,0,12,0,0,34262,0,0,0,1,0,0,0,0,0,0
45247,Pebble,,,,0,12,0,0,45940,0,0,0,0,0,0,0,0,0,0
45250,Trade Prince Gallywix,,Leader of the Bilgewater Cartel,,1,7,0,0,75730,0,0,0,1,0,0,0,0,0,0
45253,Genn Greymane,,,,1,7,0,0,29613,0,0,0,1,0,0,0,46737,0,0
45340,Fossilized Hatchling,,,,0,12,0,0,34413,0,0,0,1,0,0,0,0,0,0
45396,Dave's Industrial Light and Magic Bunny (Medium)(Sessile)(Large AOI),,,,0,10,0,0,328,21072,0,0,0,1,0,0,0,0,0
45453,Blighthound,,,,0,1,52,0,33998,0,0,0,0,0,0,0,0,0,0
45667,High Tinker Mekkatorque,,King of Gnomes,,1,7,0,0,7006,0,0,0,100,1,1,1,53096,11587,0
45774,Prophet Velen,,,,1,7,0,0,17822,0,0,0,100,0,0,0,35714,0,0
46089,Rok'tar,,,,0,7,0,0,34848,0,0,0,1,0,0,0,25169,0,13923
46113,SI:7 Agent,,,,0,7,0,0,34761,34762,34763,34764,1,1,1,1,61368,0,0
46384,Crazed Gnome,,,,0,7,0,0,82456,0,0,0,1,0,0,0,0,0,0
46471,Deathwing,,Aspect of Death,,1,2,0,0,35435,0,0,0,1,0,0,0,0,0,0
46568,Crazed Spiderbot Pilot,,,,0,7,0,0,35143,0,0,0,1,0,0,0,0,0,0
46755,Goblin Turbo-Trike,,,,0,9,0,0,35250,0,0,0,1,0,0,0,0,0,0
46896,Lil' Deathwing,,,,0,12,0,3,35338,0,0,0,1,0,0,0,0,0,0
46898,Enchanted Lantern,,,,0,12,0,3,36902,0,0,0,1,0,0,0,0,0,0
47169,Hardboiled Egg,,,,0,12,0,0,15393,0,0,0,1,0,0,0,0,0,0
47688,Officer Connelly,,,,1,7,0,0,35774,0,0,0,1,0,0,0,2178,5284,62285
47944,Dark Phoenix Hatchling,,,,0,12,0,3,37136,0,0,0,1,1,1,1,0,0,0
48107,Rustberg Gull,,,,0,12,0,3,36499,0,0,0,1,1,1,1,0,0,0
48242,Armadillo Pup,,,,0,12,0,0,36220,0,0,0,1,1,1,1,0,0,0
48376,Rumbling Rockling,,,,0,12,0,0,36129,0,0,0,0,0,0,0,0,0,0
48377,Swirling Stormling,,,,0,12,0,0,30424,0,0,0,0,1,1,1,0,0,0
48378,Whirling Waveling,,,,0,12,0,0,2069,0,0,0,0,1,1,1,0,0,0
48609,Clockwork Gnome,,,,0,12,0,0,36211,0,0,0,1,0,0,0,0,0,0
48641,Fox Kit,,,,0,12,0,0,33217,0,0,0,1,1,1,1,0,0,0
48982,Tiny Shale Spider,,,,0,12,0,0,36637,0,0,0,1,0,0,0,0,0,0
49373,Krazzworks Zeppelin,,,,0,10,0,3,11686,0,0,0,0,0,0,0,0,0,0
49450,Goldrinn,,,,1,1,1,0,32208,0,0,0,1,0,0,0,0,0,0
49586,Guild Page,,,,0,12,0,0,37200,0,0,0,1,0,0,0,0,0,0
49587,Guild Herald,,,,0,12,0,0,37198,0,0,0,1,0,0,0,0,0,0
49588,Guild Page,,,,0,12,0,0,37199,0,0,0,1,0,0,0,0,0,0
49590,Guild Herald,,,,0,12,0,0,37196,0,0,0,1,0,0,0,0,0,0
50384,Landro's Lil' XT,,,,0,12,0,0,32031,0,0,0,1,1,1,1,0,0,0
50468,Landro's Lil' XT,,,,0,12,0,0,32031,0,0,0,1,1,1,1,0,0,0
50545,Magic Lamp,,,,0,12,0,3,36901,0,0,0,1,0,0,0,0,0,0
50586,Mr. Grubbs,,,,0,12,0,0,9905,0,0,0,1,0,0,0,0,0,0
50612,Wildhammer Gryphon,,,,0,1,160,3,17759,34890,0,0,1,1,0,0,0,0,0
50722,Elementium Geode,,,,0,12,0,0,45878,0,0,0,1,0,0,0,0,0,0
51090,Singing Sunflower,,,,0,12,0,0,37154,0,0,0,1,0,0,0,0,0,0
51122,Deathy,,,,0,12,0,0,36896,0,0,0,1,0,0,0,0,0,0
51346,Orgrimmar Wind Rider,,,,0,7,0,3,37328,37329,37330,37331,25,25,25,25,5289,0,2507
51468,Wildhammer Guard,,,,0,7,0,0,35028,35029,35030,35031,1,1,1,1,14533,0,5260
51600,Lil' Ragnaros,,,,0,12,0,0,37541,0,0,0,1,0,0,0,0,0,0
51601,Moonkin Hatchling,,,,0,12,0,0,37526,37527,0,0,1,0,0,0,0,0,0
51632,Tiny Flamefly,,,,0,12,0,3,28435,0,0,0,1,1,1,1,0,0,0
51634,Bubbles,,,,0,12,0,3,38311,0,0,0,1,0,0,0,0,0,0
51635,Scooter the Snail,,,,0,12,0,0,38135,0,0,0,1,0,0,0,0,0,0
51636,Lizzy,,,,0,12,0,0,36583,0,0,0,1,0,0,0,0,0,0
51649,Moonkin Hatchling,,,,0,12,0,0,37527,37526,0,0,1,0,0,0,0,0,0
51657,Bush Chicken,,,,0,12,0,0,30969,0,0,0,1,0,0,0,0,0,0
51677,Winterspring Cub,,,,0,12,0,0,37712,0,0,0,0,0,0,0,0,0,0
51796,Silvermoon City Guardian,,,,0,7,0,0,89418,89419,89420,89421,1,1,1,1,165700,165701,0
52226,Panther Cub,,,,0,12,0,0,37814,0,0,0,1,0,0,0,0,0,0
52343,Landro's Lichling,,,,0,12,0,0,30507,0,0,0,1,1,1,1,0,0,0
52344,Nightsaber Cub,,,,0,12,0,0,37846,0,0,0,0,0,0,0,0,0,0
52367,Dragon Kite,,,,0,12,0,0,22966,22990,22991,22992,1,1,1,1,0,0,0
52697,Greedy Kobold,,,,0,12,0,0,26,0,0,0,1,0,0,0,0,0,0
52831,Winterspring Cub,,,,0,12,0,0,37712,0,0,0,1,0,0,0,0,0,0
52894,Lashtail Hatchling,,,,0,12,0,0,38065,0,0,0,1,0,0,0,0,0,0
53048,Legs,,,,0,12,0,0,38134,0,0,0,1,0,0,0,0,0,0
53225,Pterrordax Hatchling,,,,0,12,0,3,38229,0,0,0,1,0,0,0,0,0,0
53232,Voodoo Figurine,,,,0,12,0,0,38232,0,0,0,1,0,0,0,0,0,0
53283,Guardian Cub,,,,0,12,0,0,38359,0,0,0,1,0,0,0,0,0,0
53453,Green Balloon,,,,0,10,0,0,38340,0,0,0,0,0,0,0,0,0,0
53454,Yellow Balloon,,,,0,10,0,0,38341,0,0,0,0,0,0,0,0,0,0
53455,Horde Balloon,,,,0,10,0,0,38342,0,0,0,0,0,0,0,0,0,0
53456,Alliance Balloon,,,,0,10,0,0,38343,0,0,0,0,0,0,0,0,0,0
53623,Cenarion Hatchling,,,,0,12,0,3,16943,0,0,0,1,0,0,0,0,0,0
53658,Hyjal Bear Cub,,,,0,12,0,0,38455,0,0,0,1,1,1,1,0,0,0
53661,Crimson Lasher,,,,0,12,0,0,38429,0,0,0,1,1,1,1,0,0,0
53828,Darren's Test NPC,,,,0,7,0,0,38746,0,0,0,1,1,1,1,33301,0,0
53854,Stormcrow,,,,0,7,0,3,21244,0,0,0,0,0,0,0,0,0,0
53884,Feline Familiar,,,,0,12,0,0,74790,0,0,0,1,0,0,0,0,0,0
54027,Lil' Tarecgosa,,,,0,12,0,3,38614,0,0,0,1,1,1,1,0,0,0
54128,Creepy Crate,,,,0,12,0,0,38638,0,0,0,0,0,0,0,0,0,0
54223,Keg Pony,,,,0,12,0,0,38691,0,0,0,1,0,0,0,0,0,0
54227,Nuts,,,,0,12,0,0,38693,0,0,0,1,1,1,1,0,0,0
54359,Companion Combat Vehicle,,,,0,10,0,0,38348,34317,0,0,1,0,0,0,0,0,0
54374,Brilliant Kaliri,,,,0,12,0,3,38776,0,0,0,0,0,0,0,0,0,0
54375,Player 1's Pet,,,,0,10,0,0,1126,11686,0,0,0,1,0,0,0,0,0
54376,Player 2's Pet,,,,0,10,0,0,1126,11686,0,0,0,1,0,0,0,0,0
54383,Purple Puffer,,,,0,12,0,3,38777,0,0,0,0,0,0,0,0,0,0
54438,Murkablo,,,,0,12,0,0,38803,0,0,0,0,0,0,0,0,0,0
54487,Darkmoon Turtle,,,,0,12,0,0,27678,0,0,0,0,0,0,0,0,0,0
54491,Darkmoon Monkey,,,,0,12,0,0,46001,0,0,0,0,0,0,0,0,0,0
54539,Alliance Balloon,,,,0,12,0,0,38343,0,0,0,0,0,0,0,0,0,0
54541,Horde Balloon,,,,0,12,0,0,38342,0,0,0,0,0,0,0,0,0,0
54617,Rell Nightwind,,SI:7,,0,7,0,0,38873,0,0,0,0,0,0,0,5285,5285,0
54730,Gregarious Grell,,,,0,12,0,0,38919,0,0,0,0,0,0,0,0,0,0
54745,Sand Scarab,,,,0,12,0,0,39694,0,0,0,0,0,0,0,0,0,0
54747,Eye of the Legion,,,,1,3,0,0,14430,0,0,0,0,0,0,0,0,0,0
54869,Slingtail Hunter,,,,0,7,0,0,41058,0,0,0,1,0,0,0,60765,0,0
54961,Lorewalker Cho,,,,0,7,0,0,45422,0,0,0,1,1,1,1,0,0,0
55187,Darkmoon Balloon,,,,0,12,0,0,38344,0,0,0,0,0,0,0,0,0,0
55215,Lumpy,,,,0,12,0,0,45939,0,0,0,0,0,0,0,0,0,0
55242,Darren's Test NPC 2,,,,1,5,0,0,39890,30272,4259,0,1,1,1,0,56228,0,0
55276,Immobile Catapult,,,,0,9,0,0,23884,0,0,0,1,0,0,0,0,0,0
55279,Shan'ze Spiritbinder,,,,0,7,0,0,40740,0,0,0,1,0,0,0,82771,0,0
55356,Darkmoon Tonk,,,,0,12,0,0,15381,0,0,0,0,0,0,0,0,0,0
55367,Darkmoon Zeppelin,,,,0,12,0,3,17192,0,0,0,0,0,0,0,0,0,0
55386,Sea Pony,,,,0,12,0,3,39109,0,0,0,0,0,0,0,0,0,0
55395,Soridormi,,Prime Consort to Nozdormu,,1,2,0,3,39112,0,0,0,0,0,0,0,0,0,0
55500,Illidan Stormrage,,,,0,9,0,0,39183,0,0,0,0,0,0,0,32065,32066,0
55561,King Varian Wrynn,,King of Stormwind,,1,7,0,0,31427,0,0,0,1,1,1,1,0,0,0
55571,Lunar Lantern,,,,0,12,0,3,39163,0,0,0,0,0,0,0,0,0,0
55574,Festival Lantern,,,,0,12,0,3,39333,0,0,0,0,0,0,0,0,0,0
55659,Wild Imp,,,,6,3,0,0,77405,77406,77407,0,1,1,1,1,0,0,0
55768,Lorewalker Cho,,,,0,7,0,0,41918,0,0,0,0,0,0,0,0,0,0
56024,Generic Bunny 5.0,,,,0,10,0,0,38985,25180,0,0,0,1,0,0,0,0,0
56031,Darkmoon Cub,,,,0,12,0,0,39137,0,0,0,0,0,0,0,0,0,0
56045,Butterfly,,,,0,10,0,0,66632,0,0,0,0,0,0,0,0,0,0
56082,Green Balloon,,,,0,12,0,0,38340,0,0,0,0,0,0,0,0,0,0
56083,Yellow Balloon,,,,0,12,0,0,38341,0,0,0,0,0,0,0,0,0,0
56142,Time Warden,,Bronze Dragonflight,,1,2,0,3,39344,0,0,0,1,0,0,0,0,0,0
56169,Generic Bunny 10.0,,,,0,10,0,0,38985,29180,0,0,0,1,0,0,0,0,0
56266,Fetish Shaman,,,,0,12,0,0,39380,0,0,0,0,0,0,0,0,0,0
56487,Lina Whitepaw,,,,0,7,0,0,41767,0,0,0,1,1,1,1,0,0,0
56584,Deathwing,,Aspect of Death,,1,2,0,3,35268,0,0,0,1,0,0,0,0,0,0
56719,Sha of Violence,,,,1,4,0,0,43283,0,0,0,0,1,1,1,0,0,0
56723,Ik'thik Wing Commander,,,,1,7,0,0,44136,0,0,0,1,0,0,0,0,0,0
56727,Pearlfin Tidestriker,,,,0,7,0,0,42144,0,0,0,1,0,0,0,21551,21551,0
56728,Pearlfin Waveguard,,,,0,7,0,0,42231,0,0,0,1,0,0,0,21573,21572,0
56779,Yu'lon,,The Jade Serpent,,1,1,35,3,40799,0,0,0,0,0,0,0,0,0,0
56784,Fei,,,,0,7,0,0,45170,0,0,0,0,0,0,0,0,0,0
57107,Bronze Drake,,,,1,2,0,3,39543,0,0,0,0,0,0,0,0,0,0
57769,Shen-zin Su,,,,1,10,0,0,39798,0,0,0,1,1,1,1,0,0,0
58163,Soul of the Aspects,,,,0,12,0,3,40019,0,0,0,1,1,1,1,0,0,0
58959,Fel Imp,,,,0,3,100,0,44152,0,0,0,1,1,1,1,0,0,0
58960,Voidlord,,,,0,3,101,0,74437,0,0,0,1,1,1,1,0,0,0
58963,Shivarra,,,,0,3,102,0,44610,0,0,0,1,1,1,1,0,0,0
58964,Observer,,,,0,3,103,0,44153,0,0,0,1,1,1,1,0,0,0
58965,Wrathguard,,,,0,3,104,0,77401,0,0,0,1,1,1,1,22199,0,0
58997,Abyssal,,,,0,3,148,0,16874,0,0,0,1,1,1,1,0,0,0
59000,Terrorguard,,,,0,3,147,0,65072,0,0,0,0,0,0,0,0,0,0
59020,Eye of the Legion,,,,0,12,0,3,40538,0,0,0,0,0,0,0,0,0,0
59113,Generic Bunny,,,,0,10,0,0,20570,11686,0,0,0,1,0,0,0,0,0
59114,Generic Bunny,,,,0,10,0,0,20570,16946,0,0,0,1,0,0,0,0,0
59115,Generic Bunny,,,,0,10,0,0,20570,15880,0,0,0,1,0,0,0,0,0
59215,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,44414,0,0,0,1,0,0,0,0,0,0
59222,Ren Whitepaw,,,,0,7,0,0,40649,0,0,0,1,0,0,0,0,0,0
59262,Demonic Gateway,,,,0,11,0,0,40657,0,0,0,0,1,1,1,0,0,0
59271,Demonic Gateway,,,,0,11,0,0,40658,0,0,0,0,0,0,0,0,0,0
59358,Darkmoon Rabbit,,,,0,12,0,0,45957,0,0,0,0,0,0,0,0,0,0
59651,Sha of Despair,,,,0,4,0,0,44914,0,0,0,1,0,0,0,0,0,0
59653,Chi-Ji,,The Red Crane,,1,1,0,0,40924,0,0,0,1,0,0,0,0,0,0
59702,Prairie Mouse,,,,0,14,0,0,4959,0,0,0,1,0,0,0,0,0,0
59709,Darren's Test BattlePet 1,,,,0,14,0,0,34413,0,0,0,1,0,0,0,0,0,0
59710,Darren's Test BattlePet 2,,,,0,14,0,0,22778,0,0,0,1,0,0,0,0,0,0
59795,Darren's Test BattlePet 3,,,,0,14,0,0,8409,0,0,0,1,0,0,0,0,0,0
60033,Frenzied Spirit,,,,0,6,0,3,24653,24653,0,0,1,1,0,0,0,0,0
60114,Generic Bunny 4.0,,,,0,10,0,0,38985,41229,0,0,0,1,0,0,0,0,0
60143,Gara'jal the Spiritbinder,,,,1,7,0,0,41256,0,0,0,1,1,1,1,0,0,0
60149,General Nazgrim,,,,1,7,0,0,41490,0,0,0,1,0,0,0,30848,0,0
60152,Test Panda,,,,1,7,0,0,41145,41147,41146,41148,1,0,1,0,12801,0,0
60157,Cosmetic Fire large,,,,0,7,0,0,41267,0,0,0,1,0,0,0,0,0,0
60205,Hopling,,,,0,7,0,0,43479,43480,43481,0,1,2,1,0,0,0,0
60291,Fire Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
60367,Flailing Carp,,,,0,8,0,0,41372,39936,0,0,1,1,0,0,0,0,0
60406,Cosmetic Smoke From Fire,,,,0,7,0,0,41397,0,0,0,1,0,0,0,0,0,0
60418,Darren's Test BattlePet 4,,,,0,14,0,0,15984,0,0,0,1,0,0,0,0,0,0
60424,Darren's Test BattlePet 5,,,,0,14,0,0,36499,0,0,0,1,0,0,0,0,0,0
60430,Darren's Test BattlePet 6,,,,0,14,0,0,33559,0,0,0,1,0,0,0,0,0,0
60491,Sha of Anger,,,,1,4,0,0,41448,0,0,0,1,0,0,0,0,0,0
60522,Small Panda Tent,,,,0,7,0,0,41469,0,0,0,1,0,0,0,0,0,0
60525,Large Panda Tent,,,,0,7,0,0,41472,0,0,0,1,0,0,0,0,0,0
60526,Small Horde Tent,,,,0,7,0,0,41473,0,0,0,1,0,0,0,0,0,0
60527,Large Horde Tent,,,,0,7,0,0,41475,0,0,0,1,0,0,0,0,0,0
60547,Natasha,,,,0,1,0,0,9989,0,0,0,1,1,1,1,0,0,0
60548,Vladimir,,,,0,1,0,0,11709,0,0,0,1,1,1,1,0,0,0
60570,Ji Firepaw,,Master of Huojin,,0,7,0,0,39637,0,0,0,1,1,1,1,0,0,0
60574,Horde Banner,,,,0,7,0,0,41493,0,0,0,1,0,0,0,0,0,0
60592,Shademaster Kiryn,,,,0,7,0,0,39039,0,0,0,1,0,0,0,0,0,0
60649,Black Lamb,,,,0,14,0,0,42906,0,0,0,1,1,1,1,0,0,0
60820,Small Alliance Tent,,,,0,7,0,0,41601,0,0,0,1,0,0,0,0,0,0
60821,Large Alliance Tent,,,,0,7,0,0,41602,0,0,0,1,0,0,0,0,0,0
60828,Admiral Taylor,,,,1,7,0,0,41605,0,0,0,1,0,0,0,0,0,0
60829,Mishka,,SI:7,,0,7,0,0,38870,0,0,0,1,0,0,0,0,0,0
60830,Alliance Banner,,,,0,7,0,0,41606,0,0,0,1,0,0,0,0,0,0
60861,"Sully ""The Pickle"" McLeary",,SI:7,,0,7,0,0,38872,0,0,0,1,0,0,0,0,0,0
60999,Sha of Fear,,,,1,4,0,0,45065,0,0,0,1,1,1,1,0,0,0
61071,Small Frog,,,,0,14,0,0,6297,1924,6295,901,1,1,1,1,0,0,0
61073,Zandalari Tomb-robber,,,,0,7,0,0,41497,43970,43971,0,1,1,1,0,0,0,0
61074,Zandalari Refugee,,,,0,7,0,0,43971,43970,41497,0,1,1,1,0,0,0,0
61075,Prophet Khar'zul,,,,0,7,0,3,42108,0,0,0,1,0,0,0,0,0,0
61079,Player Clone (TEMP),,,,1,7,0,0,41826,0,0,0,1,0,0,0,0,0,0
61080,Rabbit,,,,0,14,0,0,328,4626,0,0,1,1,1,1,0,0,0
61081,Squirrel,,,,0,14,0,0,134,0,0,0,1,1,1,1,0,0,0
61085,Beaver Yearling,,,,0,12,0,0,41832,0,0,0,1,1,1,1,0,0,0
61086,Porcupette,,,,0,12,0,0,41833,0,0,0,1,1,1,1,0,0,0
61087,Sun Darter Hatchling,,,,0,12,0,3,74529,0,0,0,1,1,1,1,0,0,0
61088,Eternal Strider,,,,0,14,0,0,43798,0,0,0,1,1,1,1,0,0,0
61089,Otter Pup,,,,0,14,0,0,41836,0,0,0,1,1,1,1,0,0,0
61129,Mogu Door,,,,0,7,0,0,41839,0,0,0,1,0,0,0,0,0,0
61141,Prairie Dog,,,,0,14,0,0,1072,0,0,0,1,1,1,1,0,0,0
61142,Snake,,,,0,14,0,0,1206,6303,2957,2958,1,1,1,1,0,0,0
61143,Mouse,,,,0,14,0,0,4959,4960,0,0,1,1,0,0,0,0,0
61148,Zandalari Priest,,,,0,7,0,0,41855,0,0,0,1,0,0,0,41365,0,0
61149,Zandalari Priest,,,,0,7,0,0,41857,0,0,0,1,0,0,0,41365,0,0
61158,Shore Crab,,,,0,14,0,0,45880,32789,32791,32790,1,1,1,1,0,0,0
61160,Tiny Harvester,,,,0,14,0,0,41886,0,0,0,1,1,1,1,0,0,0
61165,Fawn,,,,0,14,0,0,654,0,0,0,1,1,1,1,0,0,0
61167,Mountain Cottontail,,,,0,14,0,0,328,4626,74405,6302,1,1,1,1,0,0,0
61168,Redridge Rat,,,,0,14,0,0,1141,1418,2176,0,2,2,1,0,0,0,0
61169,Roach,,,,0,14,0,0,2177,0,0,0,1,1,1,1,0,0,0
61170,Sheep,,,,0,14,0,0,856,857,0,0,2,1,1,1,0,0,0
61171,Fledgling Buzzard,,,,0,14,0,3,41887,0,0,0,1,0,0,0,0,0,0
61213,Krik'thik Conscript,,,,1,7,0,0,43139,0,0,0,0,0,0,0,0,0,0
61253,Dusk Spiderling,,,,0,14,0,0,2536,9829,1160,0,1,1,1,0,0,0,0
61255,Skunk,,,,0,14,0,0,16633,0,0,0,1,1,1,1,0,0,0
61257,Black Rat,,,,0,14,0,0,1141,0,0,0,1,1,1,1,0,0,0
61258,Rat Snake,,,,0,14,0,0,3126,0,36544,0,1,1,1,1,0,0,0
61259,Widow Spiderling,,,,0,14,0,0,35424,0,0,0,1,0,0,0,0,0,0
61292,Zandalari Fleshrender,,,,1,7,0,0,41957,0,0,0,1,0,0,0,28426,28754,0
61300,Zandalari Fleshrender,,,,1,7,0,0,41959,0,0,0,1,0,0,0,28426,28754,0
61301,Zandalari Fleshrender,,,,1,7,0,0,41958,0,0,0,1,0,0,0,28426,28754,0
61304,Mogu Defier,,,,1,10,0,3,41813,0,0,0,1,0,0,0,68838,32375,0
61309,Zandalari Underling,,,,0,7,0,0,41952,41953,41954,41955,1,1,1,1,3350,0,0
61310,Zandalari Priest,,,,0,7,0,0,41951,0,0,0,1,0,0,0,22215,0,0
61312,Strand Crab,,,,0,14,0,0,32789,32790,32791,45880,1,1,1,1,0,0,0
61313,Parrot,,,,0,14,0,3,6189,20995,9554,0,1,1,0.5,1,0,0,0
61314,Crimson Moth,,,,0,14,0,3,36671,0,0,0,1,1,1,1,0,0,0
61317,Long-tailed Mole,,,,0,14,0,0,4959,36357,0,0,1,1,0,0,0,0,0
61318,Tree Python,,,,0,14,0,0,36578,0,4343,0,1,1,1,1,0,0,0
61319,Beetle,,,,0,14,0,0,7511,15467,8971,15468,1,1,1,1,0,0,0
61320,Forest Spiderling,,,,0,14,0,0,44816,20923,0,0,1,1,1,1,0,0,0
61321,Lizard Hatchling,,,,0,14,0,0,36583,36599,36584,0,1,1,1,0,0,0,0
61322,Polly,,,,0,14,0,3,42509,0,0,0,1,0,0,0,0,0,0
61323,Wharf Rat,,,,0,14,0,0,1141,1418,2176,0,2,2,0,0,0,0,0
61324,Baby Ape,,,,0,14,0,0,21362,0,0,0,1,1,1,1,0,0,0
61325,Adder,,,,0,14,0,0,1986,1206,1987,0,1,1,1,1,0,0,0
61326,Scorpid,,,,0,14,0,0,15469,5905,15470,15471,1,1,1,1,0,0,0
61327,Spider,,,,0,14,0,0,44816,20923,0,0,1,1,1,1,0,0,0
61328,Fire Beetle,,,,0,14,0,0,8971,0,0,0,1,1,1,1,0,0,0
61329,Scorpling,,,,0,14,0,0,41960,0,0,0,1,1,1,1,0,0,0
61366,Rat,,,,0,14,0,0,1141,1418,2176,0,2,2,1,0,0,0,0
61367,Water Snake,,,,0,14,0,0,1986,1987,2954,2956,1,1,1,1,0,0,0
61368,Huge Toad,,,,0,14,0,0,5379,0,0,0,1,1,1,1,0,0,0
61369,Toad,,,,0,14,0,0,901,0,0,0,1,1,1,1,0,0,0
